model_tag,method,item_id,tier,source,family,paraphrase_id,pred_a_over_b,pred_b_over_a,same_candidate_under_reversal,correct_priority_reversal
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00046,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00047,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00048,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00049,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00050,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00051,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00052,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00053,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00056,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00057,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00058,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00059,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00060,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00061,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00062,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00063,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00064,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00065,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00066,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00067,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00068,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00069,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00070,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00071,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00072,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00073,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00074,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00075,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00076,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00077,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00078,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00079,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00081,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00082,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00083,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00084,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00085,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00086,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00087,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00088,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00089,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00090,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00091,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00092,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00093,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00094,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00095,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00096,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00097,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00098,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00099,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00100,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00101,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00102,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00103,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00104,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00105,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00106,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00107,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00108,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00110,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00111,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00113,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00114,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00115,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00116,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00117,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00119,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00120,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00121,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00122,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00123,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00124,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00125,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00126,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00127,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00128,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00129,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00130,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00131,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00132,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00133,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00134,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00135,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00136,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00137,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00138,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00139,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00140,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00141,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00143,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00144,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00145,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00146,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00147,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00148,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00149,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00150,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00151,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00152,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00153,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00154,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00155,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00156,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00157,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00158,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00159,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00160,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00161,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00162,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00163,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00164,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00166,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00167,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00168,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00169,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00170,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00171,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00172,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00173,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00174,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00175,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00176,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00177,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00178,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00179,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00180,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00181,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00182,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00183,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00184,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00185,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00187,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00188,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00189,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00190,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00191,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00192,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00193,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00194,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00195,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00196,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00197,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00198,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00199,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00200,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00201,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00203,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00204,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00205,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00206,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00207,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00208,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00209,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00210,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00211,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00212,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00213,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00214,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00215,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00216,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00217,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00218,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00219,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00220,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00221,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00222,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00223,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00224,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00225,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00226,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00227,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00229,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00230,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00231,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00232,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00233,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00234,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00235,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00237,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00238,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00239,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00240,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00241,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00242,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00244,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00245,tier1,constructed_cpo,substance_vs_format,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00247,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00248,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier1_substance_vs_format_conflict_00249,tier1,constructed_cpo,substance_vs_format,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier2_llmbar_00092,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier2_llmbar_00677,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier2_llmbar_00848,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier2_llmbar_01337,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier2_llmbar_01577,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_1,candidate_1,1,0
qwen25_3b,context_forward,tier2_llmbar_01649,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier2_llmbar_01845,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_2,candidate_2,1,0
qwen25_3b,context_forward,tier2_llmbar_02108,tier2_llmbar,llmbar_adversarial,instruction_following_vs_surface_quality,0,candidate_1,candidate_1,1,0
